date,ticker,adj_close
2020-12-04,ALNY,147.87
2020-12-04,BMRN,96.83
2020-12-04,SGEN,112.49
2020-12-04,INCY,50.28
2020-12-04,EXEL,16.30
2020-12-04,MRNA,79.96
2020-12-04,BNTX,56.33
2020-12-04,IONS,46.58
2020-12-04,SRPT,68.97
2020-12-04,RARE,27.37
2020-12-04,BLUE,2.50
2020-12-04,FOLD,7.54
2020-12-04,ACAD,12.63
2020-12-04,HALO,35.20
2020-12-04,KRTX,57.29
2020-12-04,IMVT,56.21
2020-12-04,ARWR,54.84
2020-12-04,PCVX,39.99
2020-12-04,BEAM,7.39
2020-12-04,EDIT,3.62
2020-12-07,AMGN,309.72
2020-12-07,GILD,86.06
2020-12-07,VRTX,573.15
2020-12-07,REGN,616.73
2020-12-07,BIIB,431.08
2020-12-07,ALNY,156.02
2020-12-07,BMRN,97.95
2020-12-07,SGEN,113.93
2020-12-07,INCY,50.85
2020-12-07,EXEL,16.52
2020-12-07,MRNA,84.78
2020-12-07,BNTX,58.34
2020-12-07,IONS,46.74
2020-12-07,SRPT,67.95
2020-12-07,RARE,27.72
2020-12-07,BLUE,2.25
2020-12-07,FOLD,7.69
2020-12-07,ACAD,12.69
2020-12-07,HALO,35.66
2020-12-07,KRTX,54.56
2020-12-07,IMVT,57.61
2020-12-07,ARWR,55.33
2020-12-07,PCVX,40.00
2020-12-07,BEAM,7.54
2020-12-07,EDIT,3.44
2020-12-08,AMGN,303.02
2020-12-08,GILD,86.77
2020-12-08,VRTX,548.25
2020-12-08,REGN,625.05
2020-12-08,BIIB,453.27
2020-12-08,ALNY,157.77
2020-12-08,BMRN,100.07
2020-12-08,SGEN,118.06
2020-12-08,INCY,52.46
2020-12-08,EXEL,17.85
2020-12-08,MRNA,81.42
2020-12-08,BNTX,57.31
2020-12-08,IONS,47.55
2020-12-08,SRPT,63.63
2020-12-08,RARE,27.75
2020-12-08,BLUE,2.25
2020-12-08,FOLD,8.09
2020-12-08,ACAD,13.17
2020-12-08,HALO,36.72
2020-12-08,KRTX,56.21
2020-12-08,IMVT,57.87
2020-12-08,ARWR,56.09
2020-12-08,PCVX,41.08
2020-12-08,BEAM,7.95
2020-12-08,EDIT,3.29
2020-12-09,AMGN,305.12
2020-12-09,GILD,86.66
2020-12-09,VRTX,551.49
2020-12-09,REGN,641.17
2020-12-09,BIIB,450.34
2020-12-09,ALNY,153.82
2020-12-09,BMRN,97.82
2020-12-09,SGEN,116.63
2020-12-09,INCY,53.43
2020-12-09,EXEL,17.76
2020-12-09,MRNA,79.20
2020-12-09,BNTX,59.49
2020-12-09,IONS,47.83
2020-12-09,SRPT,65.48
2020-12-09,RARE,30.52
2020-12-09,BLUE,2.50
2020-12-09,FOLD,8.21
2020-12-09,ACAD,13.33
2020-12-09,HALO,38.31
2020-12-09,KRTX,59.28
2020-12-09,IMVT,56.91
2020-12-09,ARWR,53.04
2020-12-09,PCVX,42.34
2020-12-09,BEAM,8.04
2020-12-09,EDIT,3.40
2020-12-10,AMGN,307.67
2020-12-10,GILD,85.58
2020-12-10,VRTX,546.19
2020-12-10,REGN,656.54
2020-12-10,BIIB,448.43
2020-12-10,ALNY,150.58
2020-12-10,BMRN,97.18
2020-12-10,SGEN,117.70
2020-12-10,INCY,52.62
2020-12-10,EXEL,18.85
2020-12-10,MRNA,82.06
2020-12-10,BNTX,55.02
2020-12-10,IONS,48.23
2020-12-10,SRPT,69.65
2020-12-10,RARE,35.08
2020-12-10,BLUE,2.43
2020-12-10,FOLD,8.22
2020-12-10,ACAD,12.70
2020-12-10,HALO,39.15
2020-12-10,KRTX,60.54
2020-12-10,IMVT,57.79
2020-12-10,ARWR,50.49
2020-12-10,PCVX,43.52
2020-12-10,BEAM,8.84
2020-12-10,EDIT,3.68
2020-12-11,AMGN,309.40
2020-12-11,GILD,85.51
2020-12-11,VRTX,556.33
2020-12-11,REGN,654.76
2020-12-11,BIIB,419.99
2020-12-11,ALNY,143.45
2020-12-11,BMRN,100.54
2020-12-11,SGEN,121.20
2020-12-11,INCY,52.43
2020-12-11,EXEL,18.33
2020-12-11,MRNA,80.92
2020-12-11,BNTX,51.45
2020-12-11,IONS,47.82
2020-12-11,SRPT,74.59
2020-12-11,RARE,34.13
2020-12-11,BLUE,2.31
2020-12-11,FOLD,7.78
2020-12-11,ACAD,12.80
2020-12-11,HALO,37.77
2020-12-11,KRTX,62.25
2020-12-11,IMVT,56.98
2020-12-11,ARWR,54.35
2020-12-11,PCVX,44.44
2020-12-11,BEAM,9.07
2020-12-11,EDIT,3.36
2020-12-14,AMGN,309.57
2020-12-14,GILD,85.98
2020-12-14,VRTX,560.47
2020-12-14,REGN,660.14
2020-12-14,BIIB,421.20
2020-12-14,ALNY,138.88
2020-12-14,BMRN,94.52
2020-12-14,SGEN,118.29
2020-12-14,INCY,54.04
2020-12-14,EXEL,18.86
2020-12-14,MRNA,85.05
2020-12-14,BNTX,52.27
2020-12-14,IONS,48.22
2020-12-14,SRPT,74.71
2020-12-14,RARE,31.55
2020-12-14,BLUE,2.33
2020-12-14,FOLD,7.59
2020-12-14,ACAD,12.53
2020-12-14,HALO,36.38
2020-12-14,KRTX,62.14
2020-12-14,IMVT,59.67
2020-12-14,ARWR,56.34
2020-12-14,PCVX,42.95
2020-12-14,BEAM,9.18
2020-12-14,EDIT,3.35
2020-12-15,AMGN,300.29
2020-12-15,GILD,87.44
2020-12-15,VRTX,553.56
2020-12-15,REGN,668.83
2020-12-15,BIIB,412.78
2020-12-15,ALNY,142.01
2020-12-15,BMRN,97.50
2020-12-15,SGEN,119.02
2020-12-15,INCY,54.93
2020-12-15,EXEL,18.44
2020-12-15,MRNA,83.80
2020-12-15,BNTX,49.31
2020-12-15,IONS,50.02
2020-12-15,SRPT,78.33
2020-12-15,RARE,30.91
2020-12-15,BLUE,2.33
2020-12-15,FOLD,7.39
2020-12-15,ACAD,11.96
2020-12-15,HALO,35.69
2020-12-15,KRTX,59.07
2020-12-15,IMVT,53.96
2020-12-15,ARWR,57.13
2020-12-15,PCVX,41.48
2020-12-15,BEAM,9.15
2020-12-15,EDIT,2.81
2020-12-16,AMGN,300.75
2020-12-16,GILD,86.36
2020-12-16,VRTX,546.96
2020-12-16,REGN,681.91
2020-12-16,BIIB,411.44
2020-12-16,ALNY,143.31
2020-12-16,BMRN,97.66
2020-12-16,SGEN,120.34
2020-12-16,INCY,53.63
2020-12-16,EXEL,18.44
2020-12-16,MRNA,82.89
2020-12-16,BNTX,51.03
2020-12-16,IONS,49.03
2020-12-16,SRPT,80.77
2020-12-16,RARE,31.68
2020-12-16,BLUE,2.25
2020-12-16,FOLD,7.61
2020-12-16,ACAD,11.79
2020-12-16,HALO,34.85
2020-12-16,KRTX,57.15
2020-12-16,IMVT,51.14
2020-12-16,ARWR,57.97
2020-12-16,PCVX,41.21
2020-12-16,BEAM,8.99
2020-12-16,EDIT,2.95
2020-12-17,AMGN,304.79
2020-12-17,GILD,86.54
2020-12-17,VRTX,526.12
2020-12-17,REGN,689.46
2020-12-17,BIIB,391.21
2020-12-17,ALNY,139.85
2020-12-17,BMRN,97.30
2020-12-17,SGEN,124.46
2020-12-17,INCY,49.65
2020-12-17,EXEL,17.46
2020-12-17,MRNA,80.19
2020-12-17,BNTX,52.76
2020-12-17,IONS,46.25
2020-12-17,SRPT,78.27
2020-12-17,RARE,33.45
2020-12-17,BLUE,2.36
2020-12-17,FOLD,7.43
2020-12-17,ACAD,12.22
2020-12-17,HALO,34.99
2020-12-17,KRTX,55.03
2020-12-17,IMVT,49.39
2020-12-17,ARWR,56.38
2020-12-17,PCVX,39.67
2020-12-17,BEAM,9.21
2020-12-17,EDIT,3.13
2020-12-18,AMGN,298.27
2020-12-18,GILD,87.58
2020-12-18,VRTX,515.44
2020-12-18,REGN,688.63
2020-12-18,BIIB,394.10
2020-12-18,ALNY,143.93
2020-12-18,BMRN,97.27
2020-12-18,SGEN,125.20
2020-12-18,INCY,52.09
2020-12-18,EXEL,18.46
2020-12-18,MRNA,83.96
2020-12-18,BNTX,54.71
2020-12-18,IONS,47.09
2020-12-18,SRPT,83.48
2020-12-18,RARE,34.60
2020-12-18,BLUE,2.26
2020-12-18,FOLD,7.46
2020-12-18,ACAD,12.40
2020-12-18,HALO,33.17
2020-12-18,KRTX,53.74
2020-12-18,IMVT,53.68
2020-12-18,ARWR,53.53
2020-12-18,PCVX,40.40
2020-12-18,BEAM,9.36
2020-12-18,EDIT,3.30
2020-12-21,AMGN,294.85
2020-12-21,GILD,86.37
2020-12-21,VRTX,516.29
2020-12-21,REGN,679.37
2020-12-21,BIIB,409.28
2020-12-21,ALNY,144.77
2020-12-21,BMRN,99.38
2020-12-21,SGEN,122.52
2020-12-21,INCY,53.02
2020-12-21,EXEL,20.08
2020-12-21,MRNA,83.72
2020-12-21,BNTX,51.61
2020-12-21,IONS,48.99
2020-12-21,SRPT,81.97
2020-12-21,RARE,32.63
2020-12-21,BLUE,2.11
2020-12-21,FOLD,7.11
2020-12-21,ACAD,12.63
2020-12-21,HALO,32.13
2020-12-21,KRTX,51.84
2020-12-21,IMVT,52.75
2020-12-21,ARWR,54.60
2020-12-21,PCVX,41.68
2020-12-21,BEAM,9.99
2020-12-21,EDIT,3.24
2020-12-22,AMGN,299.40
2020-12-22,GILD,85.15
2020-12-22,VRTX,534.27
2020-12-22,REGN,688.91
2020-12-22,BIIB,411.91
2020-12-22,ALNY,138.45
2020-12-22,BMRN,101.83
2020-12-22,SGEN,121.31
2020-12-22,INCY,52.06
2020-12-22,EXEL,19.52
2020-12-22,MRNA,81.40
2020-12-22,BNTX,52.85
2020-12-22,IONS,49.74
2020-12-22,SRPT,82.23
2020-12-22,RARE,35.42
2020-12-22,BLUE,1.95
2020-12-22,FOLD,7.20
2020-12-22,ACAD,12.04
2020-12-22,HALO,32.84
2020-12-22,KRTX,53.14
2020-12-22,IMVT,53.19
2020-12-22,ARWR,55.88
2020-12-22,PCVX,42.55
2020-12-22,BEAM,10.25
2020-12-22,EDIT,2.96
2020-12-23,AMGN,303.40
2020-12-23,GILD,87.84
2020-12-23,VRTX,546.59
2020-12-23,REGN,685.24
2020-12-23,BIIB,432.08
2020-12-23,ALNY,139.52
2020-12-23,BMRN,104.85
2020-12-23,SGEN,123.19
2020-12-23,INCY,54.32
2020-12-23,EXEL,18.44
2020-12-23,MRNA,78.46
2020-12-23,BNTX,54.21
2020-12-23,IONS,49.34
2020-12-23,SRPT,81.11
2020-12-23,RARE,37.86
2020-12-23,BLUE,1.88
2020-12-23,FOLD,7.29
2020-12-23,ACAD,12.21
2020-12-23,HALO,32.58
2020-12-23,KRTX,48.03
2020-12-23,IMVT,48.31
2020-12-23,ARWR,55.27
2020-12-23,PCVX,45.85
2020-12-23,BEAM,9.84
2020-12-23,EDIT,2.96
2020-12-24,AMGN,312.92
2020-12-24,GILD,87.90
2020-12-24,VRTX,552.48
2020-12-24,REGN,690.21
2020-12-24,BIIB,422.94
2020-12-24,ALNY,136.28
2020-12-24,BMRN,103.56
2020-12-24,SGEN,123.23
2020-12-24,INCY,53.14
2020-12-24,EXEL,18.13
2020-12-24,MRNA,79.35
2020-12-24,BNTX,57.43
2020-12-24,IONS,53.44
2020-12-24,SRPT,78.88
2020-12-24,RARE,38.39
2020-12-24,BLUE,1.76
2020-12-24,FOLD,7.12
2020-12-24,ACAD,11.48
2020-12-24,HALO,34.75
2020-12-24,KRTX,47.21
2020-12-24,IMVT,50.69
2020-12-24,ARWR,52.69
2020-12-24,PCVX,42.11
2020-12-24,BEAM,10.75
2020-12-24,EDIT,2.67
2020-12-25,AMGN,308.13
2020-12-25,GILD,89.81
2020-12-25,VRTX,553.80
2020-12-25,REGN,687.66
2020-12-25,BIIB,436.97
2020-12-25,ALNY,135.31
2020-12-25,BMRN,105.67
2020-12-25,SGEN,119.94
2020-12-25,INCY,55.42
2020-12-25,EXEL,17.79
2020-12-25,MRNA,79.96
2020-12-25,BNTX,55.33
2020-12-25,IONS,51.94
2020-12-25,SRPT,78.08
2020-12-25,RARE,40.02
2020-12-25,BLUE,1.73
2020-12-25,FOLD,7.18
2020-12-25,ACAD,11.29
2020-12-25,HALO,36.52
2020-12-25,KRTX,44.36
2020-12-25,IMVT,46.52
2020-12-25,ARWR,56.08
2020-12-25,PCVX,38.94
2020-12-25,BEAM,11.76
2020-12-25,EDIT,2.66
2020-12-28,AMGN,310.20
2020-12-28,GILD,90.34
2020-12-28,VRTX,546.85
2020-12-28,REGN,695.77
2020-12-28,BIIB,459.14
2020-12-28,ALNY,140.04
2020-12-28,BMRN,103.82
2020-12-28,SGEN,123.27
2020-12-28,INCY,53.49
2020-12-28,EXEL,17.66
2020-12-28,MRNA,80.45
2020-12-28,BNTX,58.74
2020-12-28,IONS,49.44
2020-12-28,SRPT,81.44
2020-12-28,RARE,39.32
2020-12-28,BLUE,1.56
2020-12-28,FOLD,7.47
2020-12-28,ACAD,11.13
2020-12-28,HALO,33.77
2020-12-28,KRTX,45.88
2020-12-28,IMVT,42.66
2020-12-28,ARWR,55.16
2020-12-28,PCVX,37.43
2020-12-28,BEAM,11.23
2020-12-28,EDIT,2.83
2020-12-29,AMGN,313.21
2020-12-29,GILD,87.90
2020-12-29,VRTX,544.71
2020-12-29,REGN,697.09
2020-12-29,BIIB,474.62
2020-12-29,ALNY,141.96
2020-12-29,BMRN,100.71
2020-12-29,SGEN,119.82
2020-12-29,INCY,54.56
2020-12-29,EXEL,18.15
2020-12-29,MRNA,78.24
2020-12-29,BNTX,56.87
2020-12-29,IONS,50.34
2020-12-29,SRPT,82.46
2020-12-29,RARE,34.72
2020-12-29,BLUE,1.53
2020-12-29,FOLD,7.72
2020-12-29,ACAD,10.55
2020-12-29,HALO,34.91
2020-12-29,KRTX,43.52
2020-12-29,IMVT,43.21
2020-12-29,ARWR,53.10
2020-12-29,PCVX,35.33
2020-12-29,BEAM,11.35
2020-12-29,EDIT,2.81
2020-12-30,AMGN,320.43
2020-12-30,GILD,89.22
2020-12-30,VRTX,527.73
2020-12-30,REGN,702.39
2020-12-30,BIIB,486.17
2020-12-30,ALNY,145.44
2020-12-30,BMRN,105.43
2020-12-30,SGEN,125.03
2020-12-30,INCY,53.42
2020-12-30,EXEL,18.40
2020-12-30,MRNA,86.67
2020-12-30,BNTX,60.47
2020-12-30,IONS,49.18
2020-12-30,SRPT,77.51
2020-12-30,RARE,32.33
2020-12-30,BLUE,1.59
2020-12-30,FOLD,7.69
2020-12-30,ACAD,10.49
2020-12-30,HALO,34.17
2020-12-30,KRTX,42.00
2020-12-30,IMVT,44.60
2020-12-30,ARWR,53.08
2020-12-30,PCVX,35.88
2020-12-30,BEAM,10.32
2020-12-30,EDIT,3.11
2020-12-31,AMGN,326.15
2020-12-31,GILD,90.95
2020-12-31,VRTX,506.26
2020-12-31,REGN,716.43
2020-12-31,BIIB,468.65
2020-12-31,ALNY,147.30
2020-12-31,BMRN,108.53
2020-12-31,SGEN,128.04
2020-12-31,INCY,54.59
2020-12-31,EXEL,19.61
2020-12-31,MRNA,87.28
2020-12-31,BNTX,57.99
2020-12-31,IONS,48.29
2020-12-31,SRPT,77.65
2020-12-31,RARE,33.59
2020-12-31,BLUE,1.49
2020-12-31,FOLD,7.94
2020-12-31,ACAD,10.48
2020-12-31,HALO,33.60
2020-12-31,KRTX,40.39
2020-12-31,IMVT,43.61
2020-12-31,ARWR,53.84
2020-12-31,PCVX,35.65
2020-12-31,BEAM,10.74
2020-12-31,EDIT,2.81
2021-01-01,AMGN,319.03
2021-01-01,GILD,89.26
2021-01-01,VRTX,517.80
2021-01-01,REGN,714.53
2021-01-01,BIIB,469.00
2021-01-01,ALNY,149.86
2021-01-01,BMRN,110.34
2021-01-01,SGEN,126.59
2021-01-01,INCY,52.26
2021-01-01,EXEL,19.37
2021-01-01,MRNA,81.24
2021-01-01,BNTX,57.76
2021-01-01,IONS,47.01
2021-01-01,SRPT,78.62
2021-01-01,RARE,33.92
2021-01-01,BLUE,1.45
2021-01-01,FOLD,8.15
2021-01-01,ACAD,11.53
2021-01-01,HALO,31.27
2021-01-01,KRTX,44.55
2021-01-01,IMVT,41.55
2021-01-01,ARWR,50.60
2021-01-01,PCVX,34.47
2021-01-01,BEAM,11.17
2021-01-01,EDIT,2.84
2021-01-04,AMGN,316.12
2021-01-04,GILD,88.33
2021-01-04,VRTX,510.24
2021-01-04,REGN,724.11
2021-01-04,BIIB,483.62
2021-01-04,ALNY,148.91
2021-01-04,BMRN,108.50
2021-01-04,SGEN,125.61
2021-01-04,INCY,48.66
2021-01-04,EXEL,19.35
2021-01-04,MRNA,82.61
2021-01-04,BNTX,56.66
2021-01-04,IONS,46.20
2021-01-04,SRPT,82.23
2021-01-04,RARE,34.44
2021-01-04,BLUE,1.48
2021-01-04,FOLD,8.32
2021-01-04,ACAD,11.59
2021-01-04,HALO,32.86
2021-01-04,KRTX,42.03
2021-01-04,IMVT,41.55
2021-01-04,ARWR,45.44
2021-01-04,PCVX,33.98
2021-01-04,BEAM,12.39
2021-01-04,EDIT,2.62
2021-01-05,AMGN,310.96
2021-01-05,GILD,88.22
2021-01-05,VRTX,519.35
2021-01-05,REGN,735.23
2021-01-05,BIIB,476.95
2021-01-05,ALNY,156.11
2021-01-05,BMRN,108.38
2021-01-05,SGEN,128.81
2021-01-05,INCY,50.99
2021-01-05,EXEL,18.70
2021-01-05,MRNA,77.02
2021-01-05,BNTX,58.14
2021-01-05,IONS,46.52
2021-01-05,SRPT,82.42
2021-01-05,RARE,34.90
2021-01-05,BLUE,1.47
2021-01-05,FOLD,8.84
2021-01-05,ACAD,10.37
2021-01-05,HALO,34.47
2021-01-05,KRTX,42.53
2021-01-05,IMVT,41.34
2021-01-05,ARWR,43.48
2021-01-05,PCVX,35.46
2021-01-05,BEAM,11.59
2021-01-05,EDIT,2.63
2021-01-06,AMGN,316.32
2021-01-06,GILD,85.60
2021-01-06,VRTX,522.94
2021-01-06,REGN,740.55
2021-01-06,BIIB,481.94
2021-01-06,ALNY,154.20
2021-01-06,BMRN,110.00
2021-01-06,SGEN,131.82
2021-01-06,INCY,50.54
2021-01-06,EXEL,20.07
2021-01-06,MRNA,73.05
2021-01-06,BNTX,56.14
2021-01-06,IONS,48.50
2021-01-06,SRPT,81.79
2021-01-06,RARE,33.47
2021-01-06,BLUE,1.43
2021-01-06,FOLD,9.39
2021-01-06,ACAD,10.66
2021-01-06,HALO,33.29
2021-01-06,KRTX,39.22
2021-01-06,IMVT,44.48
2021-01-06,ARWR,43.99
2021-01-06,PCVX,34.95
2021-01-06,BEAM,11.00
2021-01-06,EDIT,2.30
2021-01-07,AMGN,310.12
2021-01-07,GILD,86.07
2021-01-07,VRTX,518.09
2021-01-07,REGN,767.65
2021-01-07,BIIB,492.92
2021-01-07,ALNY,151.76
2021-01-07,BMRN,107.49
2021-01-07,SGEN,135.62
2021-01-07,INCY,49.99
2021-01-07,EXEL,21.94
2021-01-07,MRNA,73.34
2021-01-07,BNTX,52.27
2021-01-07,IONS,45.05
2021-01-07,SRPT,79.46
2021-01-07,RARE,35.68
2021-01-07,BLUE,1.41
2021-01-07,FOLD,8.45
2021-01-07,ACAD,10.43
2021-01-07,HALO,32.95
2021-01-07,KRTX,41.52
2021-01-07,IMVT,45.51
2021-01-07,ARWR,43.72
2021-01-07,PCVX,35.34
2021-01-07,BEAM,12.34
2021-01-07,EDIT,2.45
2021-01-08,AMGN,306.73
2021-01-08,GILD,87.14
2021-01-08,VRTX,530.13
2021-01-08,REGN,807.30
2021-01-08,BIIB,496.36
2021-01-08,ALNY,150.51
2021-01-08,BMRN,108.48
2021-01-08,SGEN,134.26
2021-01-08,INCY,50.22
2021-01-08,EXEL,21.33
2021-01-08,MRNA,73.38
2021-01-08,BNTX,48.43
2021-01-08,IONS,46.40
2021-01-08,SRPT,82.08
2021-01-08,RARE,33.08
2021-01-08,BLUE,1.47
2021-01-08,FOLD,8.27
2021-01-08,ACAD,10.95
2021-01-08,HALO,34.23
2021-01-08,KRTX,43.46
2021-01-08,IMVT,46.91
2021-01-08,ARWR,41.70
2021-01-08,PCVX,32.79
2021-01-08,BEAM,12.42
2021-01-08,EDIT,2.26
2021-01-11,AMGN,307.66
2021-01-11,GILD,84.81
2021-01-11,VRTX,538.73
2021-01-11,REGN,816.78
2021-01-11,BIIB,480.38
2021-01-11,ALNY,146.56
2021-01-11,BMRN,109.67
2021-01-11,SGEN,136.94
2021-01-11,INCY,50.58
2021-01-11,EXEL,20.83
2021-01-11,MRNA,73.89
2021-01-11,BNTX,47.85
2021-01-11,IONS,45.55
2021-01-11,SRPT,77.54
2021-01-11,RARE,33.18
2021-01-11,BLUE,1.39
2021-01-11,FOLD,8.23
2021-01-11,ACAD,10.18
2021-01-11,HALO,35.34
2021-01-11,KRTX,42.47
2021-01-11,IMVT,47.17
2021-01-11,ARWR,44.55
2021-01-11,PCVX,34.59
2021-01-11,BEAM,12.86
2021-01-11,EDIT,2.12
2021-01-12,AMGN,307.32
2021-01-12,GILD,85.27
2021-01-12,VRTX,541.95
2021-01-12,REGN,819.63
2021-01-12,BIIB,490.14
2021-01-12,ALNY,149.38
2021-01-12,BMRN,113.04
2021-01-12,SGEN,139.48
2021-01-12,INCY,49.54
2021-01-12,EXEL,20.61
2021-01-12,MRNA,73.82
2021-01-12,BNTX,48.81
2021-01-12,IONS,44.79
2021-01-12,SRPT,77.58
2021-01-12,RARE,32.72
2021-01-12,BLUE,1.35
2021-01-12,FOLD,8.37
2021-01-12,ACAD,10.51
2021-01-12,HALO,37.75
2021-01-12,KRTX,44.34
2021-01-12,IMVT,46.31
2021-01-12,ARWR,47.13
2021-01-12,PCVX,32.87
2021-01-12,BEAM,13.15
2021-01-12,EDIT,2.04
2021-01-13,AMGN,304.84
2021-01-13,GILD,88.32
2021-01-13,VRTX,537.72
2021-01-13,REGN,824.39
2021-01-13,BIIB,497.28
2021-01-13,ALNY,149.39
2021-01-13,BMRN,109.23
2021-01-13,SGEN,140.56
2021-01-13,INCY,49.04
2021-01-13,EXEL,20.54
2021-01-13,MRNA,73.71
2021-01-13,BNTX,49.90
2021-01-13,IONS,45.45
2021-01-13,SRPT,72.94
2021-01-13,RARE,33.08
2021-01-13,BLUE,1.49
2021-01-13,FOLD,7.74
2021-01-13,ACAD,10.17
2021-01-13,HALO,36.79
2021-01-13,KRTX,40.69
2021-01-13,IMVT,42.13
2021-01-13,ARWR,45.13
2021-01-13,PCVX,34.21
2021-01-13,BEAM,12.87
2021-01-13,EDIT,1.93
2021-01-14,AMGN,304.13
2021-01-14,GILD,89.10
2021-01-14,VRTX,543.26
2021-01-14,REGN,825.49
2021-01-14,BIIB,530.02
2021-01-14,ALNY,150.62
2021-01-14,BMRN,110.45
2021-01-14,SGEN,138.98
2021-01-14,INCY,47.78
2021-01-14,EXEL,19.72
2021-01-14,MRNA,69.40
2021-01-14,BNTX,51.24
2021-01-14,IONS,45.72
2021-01-14,SRPT,71.18
2021-01-14,RARE,32.60
2021-01-14,BLUE,1.58
2021-01-14,FOLD,7.68
2021-01-14,ACAD,10.19
2021-01-14,HALO,37.23
2021-01-14,KRTX,41.57
2021-01-14,IMVT,40.60
2021-01-14,ARWR,40.15
2021-01-14,PCVX,31.89
2021-01-14,BEAM,13.11
2021-01-14,EDIT,1.86
2021-01-15,AMGN,302.63
2021-01-15,GILD,86.36
2021-01-15,VRTX,534.88
2021-01-15,REGN,827.98
2021-01-15,BIIB,530.44
2021-01-15,ALNY,146.19
2021-01-15,BMRN,107.30
2021-01-15,SGEN,144.94
2021-01-15,INCY,47.43
2021-01-15,EXEL,19.66
2021-01-15,MRNA,65.19
2021-01-15,BNTX,49.21
2021-01-15,IONS,45.30
2021-01-15,SRPT,67.97
2021-01-15,RARE,32.77
2021-01-15,BLUE,1.47
2021-01-15,FOLD,7.45
2021-01-15,ACAD,9.91
2021-01-15,HALO,34.91
2021-01-15,KRTX,38.86
2021-01-15,IMVT,40.90
2021-01-15,ARWR,38.32
2021-01-15,PCVX,31.70
2021-01-15,BEAM,13.00
2021-01-15,EDIT,1.90
2021-01-18,AMGN,306.38
2021-01-18,GILD,85.36
2021-01-18,VRTX,522.87
2021-01-18,REGN,831.86
2021-01-18,BIIB,541.68
2021-01-18,ALNY,144.89
2021-01-18,BMRN,107.15
2021-01-18,SGEN,144.39
2021-01-18,INCY,47.22
2021-01-18,EXEL,20.10
2021-01-18,MRNA,63.98
2021-01-18,BNTX,50.67
2021-01-18,IONS,45.97
2021-01-18,SRPT,73.89
2021-01-18,RARE,31.75
2021-01-18,BLUE,1.57
2021-01-18,FOLD,7.70
2021-01-18,ACAD,9.49
2021-01-18,HALO,35.69
2021-01-18,KRTX,39.90
2021-01-18,IMVT,39.71
2021-01-18,ARWR,34.10
2021-01-18,PCVX,32.54
2021-01-18,BEAM,12.06
2021-01-18,EDIT,1.87
2021-01-19,AMGN,298.28
2021-01-19,GILD,86.28
2021-01-19,VRTX,503.99
2021-01-19,REGN,821.44
2021-01-19,BIIB,533.93
2021-01-19,ALNY,144.98
2021-01-19,BMRN,103.21
2021-01-19,SGEN,145.92
2021-01-19,INCY,47.91
2021-01-19,EXEL,19.86
2021-01-19,MRNA,63.13
2021-01-19,BNTX,43.66
2021-01-19,IONS,48.57
2021-01-19,SRPT,73.29
2021-01-19,RARE,32.71
2021-01-19,BLUE,1.58
2021-01-19,FOLD,7.72
2021-01-19,ACAD,9.72
2021-01-19,HALO,34.85
2021-01-19,KRTX,41.64
2021-01-19,IMVT,42.89
2021-01-19,ARWR,34.44
2021-01-19,PCVX,32.38
2021-01-19,BEAM,12.70
2021-01-19,EDIT,1.92
2021-01-20,AMGN,296.67
2021-01-20,GILD,85.75
2021-01-20,VRTX,505.55
2021-01-20,REGN,835.54
2021-01-20,BIIB,527.10
2021-01-20,ALNY,148.30
2021-01-20,BMRN,108.31
2021-01-20,SGEN,147.89
2021-01-20,INCY,47.83
2021-01-20,EXEL,20.27
2021-01-20,MRNA,61.85
2021-01-20,BNTX,41.19
2021-01-20,IONS,47.30
2021-01-20,SRPT,69.35
2021-01-20,RARE,34.16
2021-01-20,BLUE,1.53
2021-01-20,FOLD,7.15
2021-01-20,ACAD,9.90
2021-01-20,HALO,35.36
2021-01-20,KRTX,42.22
2021-01-20,IMVT,40.08
2021-01-20,ARWR,32.73
2021-01-20,PCVX,34.39
2021-01-20,BEAM,12.27
2021-01-20,EDIT,1.97
2021-01-21,AMGN,297.27
2021-01-21,GILD,83.62
2021-01-21,VRTX,490.94
2021-01-21,REGN,844.97
2021-01-21,BIIB,522.91
2021-01-21,ALNY,147.24
2021-01-21,BMRN,111.17
2021-01-21,SGEN,142.68
2021-01-21,INCY,47.76
2021-01-21,EXEL,21.11
2021-01-21,MRNA,64.17
2021-01-21,BNTX,40.60
2021-01-21,IONS,48.10
2021-01-21,SRPT,71.15
2021-01-21,RARE,32.86
2021-01-21,BLUE,1.39
2021-01-21,FOLD,7.40
2021-01-21,ACAD,9.92
2021-01-21,HALO,37.83
2021-01-21,KRTX,41.12
2021-01-21,IMVT,42.13
2021-01-21,ARWR,33.98
2021-01-21,PCVX,35.00
2021-01-21,BEAM,12.27
2021-01-21,EDIT,1.86
2021-01-22,AMGN,296.03
2021-01-22,GILD,82.88
2021-01-22,VRTX,491.46
2021-01-22,REGN,825.86
2021-01-22,BIIB,526.02
2021-01-22,ALNY,154.71
2021-01-22,BMRN,108.76
2021-01-22,SGEN,144.42
2021-01-22,INCY,45.06
2021-01-22,EXEL,21.49
2021-01-22,MRNA,64.90
2021-01-22,BNTX,38.73
2021-01-22,IONS,49.05
2021-01-22,SRPT,71.52
2021-01-22,RARE,35.57
2021-01-22,BLUE,1.40
2021-01-22,FOLD,7.53
